Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
0.544194,0.492894,-0.574166,0.362272,-0.667128,0.095199,0.735775,0.067181
0.546402,0.487748,-0.579536,0.357331,-0.667469,0.095653,0.735419,0.067042
0.547736,0.482522,-0.586025,0.351758,-0.667846,0.095139,0.735123,0.067259
0.548305,0.476983,-0.593381,0.346046,-0.668042,0.094019,0.735028,0.06793
0.549344,0.471228,-0.600411,0.340106,-0.667858,0.093234,0.735205,0.068896
0.551616,0.465428,-0.606514,0.333523,-0.667519,0.093149,0.735429,0.069898
0.554116,0.459088,-0.612494,0.327179,-0.667523,0.093666,0.73529,0.070637
0.555964,0.451612,-0.619038,0.322092,-0.667978,0.094487,0.734731,0.071044
0.557652,0.443578,-0.625755,0.317323,-0.668501,0.095195,0.734135,0.071348
0.559357,0.435666,-0.632466,0.311932,-0.668675,0.095536,0.733886,0.071821
0.560815,0.427636,-0.639399,0.30624,-0.668477,0.095638,0.733984,0.072518
0.562448,0.419158,-0.646204,0.300631,-0.668108,0.095855,0.734209,0.073352
0.56486,0.410203,-0.652359,0.295118,-0.667698,0.096492,0.734416,0.074173
0.567904,0.400674,-0.658037,0.28971,-0.667456,0.097053,0.73451,0.07469
0.570817,0.390482,-0.663935,0.284397,-0.66756,0.096988,0.73439,0.075017
0.5734,0.37983,-0.670163,0.278969,-0.667498,0.097849,0.734229,0.07602
0.57613,0.369107,-0.676133,0.273275,-0.666657,0.100514,0.734437,0.077903
0.57906,0.358586,-0.681569,0.267526,-0.665226,0.103048,0.735171,0.07987
0.58184,0.348509,-0.686573,0.261956,-0.663691,0.104055,0.736242,0.081454
0.584375,0.338931,-0.691251,0.256524,-0.662332,0.103748,0.737374,0.082657
0.58661,0.329482,-0.695883,0.25115,-0.661556,0.102782,0.738123,0.083392
0.58828,0.319689,-0.700947,0.24576,-0.661676,0.101877,0.738117,0.083602
0.589409,0.309482,-0.706537,0.240048,-0.662156,0.101423,0.73774,0.083682
0.590286,0.299252,-0.712292,0.233773,-0.662389,0.101351,0.737494,0.084086
0.591033,0.2894,-0.717839,0.227233,-0.662488,0.1015,0.737301,0.08482
0.5917,0.279978,-0.722992,0.220878,-0.662664,0.101768,0.737008,0.085668
0.592405,0.270654,-0.727765,0.214851,-0.662562,0.102145,0.736932,0.086656
0.593141,0.261065,-0.732341,0.209059,-0.661778,0.102591,0.737431,0.087863
0.593562,0.25122,-0.737068,0.203231,-0.660826,0.102853,0.738126,0.088881
0.593294,0.241323,-0.742248,0.197064,-0.660475,0.102751,0.738412,0.089237
0.592459,0.231363,-0.747765,0.190553,-0.660701,0.102432,0.738271,0.089094
0.591626,0.221293,-0.753073,0.18409,-0.660957,0.102152,0.738087,0.089042
0.591332,0.211337,-0.757556,0.178246,-0.660949,0.102007,0.738066,0.089434
0.591869,0.201674,-0.760897,0.173365,-0.660762,0.102014,0.738138,0.090213
0.593305,0.192058,-0.763159,0.169386,-0.660397,0.1023,0.738304,0.0912
0.595493,0.18203,-0.76466,0.165977,-0.659824,0.103002,0.738591,0.092224
0.598114,0.171448,-0.765766,0.162689,-0.659244,0.103972,0.73886,0.093133
0.600911,0.160575,-0.76667,0.159179,-0.658751,0.104791,0.739089,0.093877
0.603803,0.14994,-0.767341,0.155333,-0.65823,0.105188,0.739416,0.094512
0.606571,0.14008,-0.767834,0.15126,-0.657615,0.105267,0.739879,0.09508
0.608638,0.130991,-0.768574,0.147294,-0.656992,0.105258,0.740373,0.095549
0.609442,0.122336,-0.770072,0.143542,-0.656561,0.105274,0.740713,0.095861
0.60884,0.113982,-0.772541,0.139652,-0.656389,0.105318,0.740837,0.096035
0.607003,0.105912,-0.775914,0.13523,-0.656286,0.105379,0.740902,0.096166
0.604257,0.098047,-0.779951,0.130142,-0.656092,0.105474,0.741042,0.096309
0.601014,0.090068,-0.784303,0.124656,-0.655859,0.105587,0.741219,0.096406
0.597587,0.08193,-0.788645,0.11923,-0.655657,0.10567,0.741385,0.09642
0.594136,0.074223,-0.79275,0.114198,-0.655474,0.105729,0.741535,0.096441
0.590705,0.067255,-0.79654,0.109855,-0.65527,0.105806,0.741686,0.096582
0.587251,0.060755,-0.800103,0.106213,-0.654951,0.105946,0.741901,0.096941
0.583816,0.054224,-0.803514,0.102878,-0.65461,0.106148,0.742105,0.097461
0.580561,0.047233,-0.806743,0.099412,-0.65513,0.106204,0.741647,0.097392
0.577568,0.039846,-0.809754,0.095534,-0.65727,0.105913,0.739978,0.095975
0.574644,0.032298,-0.81265,0.091328,-0.659238,0.10571,0.738443,0.094512
0.571542,0.024276,-0.815549,0.087347,-0.658838,0.106164,0.738705,0.094743
0.568414,0.015812,-0.818316,0.083753,-0.657307,0.106869,0.739844,0.0957
0.56557,0.007775,-0.820763,0.080111,-0.656669,0.107177,0.740342,0.095877
0.563103,0.000394,-0.82285,0.076368,-0.656944,0.107066,0.740177,0.095389
0.561003,-0.006777,-0.824579,0.072797,-0.657551,0.106772,0.739767,0.094716
0.559171,-0.014044,-0.826004,0.069634,-0.658115,0.106492,0.739383,0.094117
0.557391,-0.021626,-0.827265,0.066936,-0.65838,0.106332,0.739214,0.093765
0.555608,-0.029631,-0.828417,0.064392,-0.658239,0.106347,0.739339,0.093757
0.554036,-0.037945,-0.829343,0.061594,-0.657682,0.106586,0.739752,0.094134
0.552939,-0.046485,-0.829864,0.058505,-0.657015,0.106941,0.740217,0.094725
0.552431,-0.055242,-0.829879,0.055406,-0.656633,0.107227,0.740454,0.095201
0.552367,-0.064101,-0.829472,0.052517,-0.656524,0.10742,0.740496,0.095403
0.552277,-0.072947,-0.828966,0.049847,-0.656479,0.107595,0.740515,0.095371
0.551687,-0.081682,-0.828697,0.047236,-0.656411,0.107804,0.740568,0.095197
0.550583,-0.090212,-0.82869,0.044655,-0.65638,0.107992,0.740605,0.094908
0.549258,-0.098519,-0.828752,0.0422,-0.656501,0.107989,0.740564,0.094392
0.547884,-0.106721,-0.828765,0.039783,-0.656822,0.107713,0.74043,0.093522
0.546364,-0.11498,-0.828782,0.037222,-0.657316,0.107416,0.740164,0.092494
0.544489,-0.123383,-0.828924,0.034549,-0.657863,0.107485,0.739756,0.09178
0.542102,-0.131913,-0.829279,0.031941,-0.658297,0.107845,0.739356,0.091472
-0.539089,0.14041,0.82994,-0.029464,-0.658542,0.108061,0.739136,0.091233
-0.535383,0.148665,0.830982,-0.027053,-0.658775,0.107965,0.738996,0.090798
-0.531096,0.156644,0.832341,-0.024649,-0.659359,0.107742,0.738599,0.09005
-0.526481,0.164427,0.833838,-0.022276,-0.660186,0.107566,0.738003,0.089087
-0.521693,0.172101,0.835355,-0.019985,-0.660748,0.107408,0.737624,0.088246
-0.516632,0.179799,0.836927,-0.017785,-0.661015,0.107227,0.737475,0.087701
-0.511223,0.187498,0.838601,-0.01561,-0.661286,0.107081,0.737295,0.087349
-0.505733,0.195043,0.840246,-0.013373,-0.661637,0.106982,0.737029,0.087055
-0.500564,0.202347,0.841648,-0.011013,-0.662016,0.106917,0.736733,0.086763
-0.495824,0.209482,0.842735,-0.008584,-0.662429,0.106954,0.736394,0.08644
-0.491442,0.21667,0.843505,-0.006161,-0.662919,0.10716,0.735973,0.086015
-0.48743,0.224047,0.84392,-0.003745,-0.663484,0.107487,0.735477,0.085495
-0.483786,0.231542,0.844001,-0.001447,-0.664042,0.107821,0.734984,0.084976
-0.480458,0.23892,0.843846,0.000677,-0.664544,0.108094,0.734546,0.084496
-0.477288,0.245984,0.843611,0.002759,-0.664988,0.108289,0.73417,0.084017
-0.473995,0.252828,0.843435,0.004955,-0.665451,0.108351,0.733802,0.083484
-0.470477,0.259739,0.843287,0.007405,-0.666108,0.108232,0.733297,0.082827
-0.467002,0.266752,0.843,0.010177,-0.66686,0.108045,0.732723,0.082107
-0.463864,0.273631,0.842489,0.012972,-0.667361,0.107962,0.732346,0.081499
-0.461085,0.28029,0.841785,0.015375,-0.667796,0.107938,0.732017,0.080924
-0.458444,0.286661,0.841038,0.017609,-0.668504,0.107915,0.73145,0.080233
-0.455501,0.292712,0.840498,0.02005,-0.669324,0.108008,0.730764,0.079523
-0.452027,0.298787,0.840175,0.022468,-0.670116,0.108308,0.730058,0.078922
-0.448549,0.305171,0.839684,0.024623,-0.670969,0.108838,0.729247,0.078446
-0.445743,0.31163,0.83874,0.026741,-0.671845,0.109471,0.728386,0.078061
-0.443562,0.317859,0.837483,0.029005,-0.672577,0.109964,0.72767,0.077751
-0.441322,0.323734,0.836327,0.031426,-0.673033,0.110249,0.727227,0.077543
-0.438434,0.329209,0.835607,0.034032,-0.673091,0.110443,0.727153,0.077458
-0.435119,0.334504,0.835129,0.036596,-0.672813,0.110634,0.727384,0.077432
-0.431954,0.339981,0.834464,0.038702,-0.672702,0.110788,0.72748,0.077267
-0.429078,0.345665,0.833535,0.040337,-0.673095,0.110937,0.727135,0.076885
-0.426406,0.35131,0.832472,0.04182,-0.673776,0.111276,0.726497,0.076454
-0.423796,0.356732,0.831423,0.043297,-0.674531,0.111903,0.725738,0.076096
-0.42095,0.361935,0.830542,0.04477,-0.675243,0.112658,0.72499,0.075787
-0.417755,0.367029,0.829834,0.046326,-0.67575,0.113271,0.724452,0.0755
-0.414413,0.372085,0.829165,0.047958,-0.67603,0.113617,0.724162,0.075255
-0.411207,0.377094,0.828408,0.049493,-0.676177,0.113741,0.724022,0.075098
-0.408213,0.382052,0.827536,0.050826,-0.676221,0.113757,0.723983,0.075053
-0.405042,0.38721,0.826632,0.051845,-0.676196,0.113792,0.723996,0.0751
-0.401258,0.392887,0.825761,0.052447,-0.676234,0.113947,0.723927,0.075187
-0.397217,0.3987,0.824886,0.053101,-0.676491,0.11431,0.723628,0.075205
-0.393681,0.403908,0.823951,0.054576,-0.677103,0.115116,0.722957,0.074918
-0.390764,0.40848,0.822934,0.056811,-0.678149,0.116615,0.721817,0.074133
-0.388115,0.412976,0.82178,0.059111,-0.679315,0.118258,0.720542,0.073247
-0.385819,0.417824,0.82025,0.0613,-0.679923,0.118758,0.719899,0.073118
-0.384282,0.423009,0.81813,0.063669,-0.67978,0.117809,0.720111,0.073896
-0.383443,0.428252,0.815586,0.066267,-0.67941,0.116561,0.720573,0.074771
-0.38266,0.433349,0.813044,0.068849,-0.679253,0.115976,0.720779,0.075119
-0.38135,0.438298,0.810799,0.071214,-0.67931,0.11599,0.720731,0.075045
-0.379337,0.443183,0.8089,0.073306,-0.679472,0.116288,0.720554,0.074812
-0.376763,0.44805,0.807257,0.075082,-0.679661,0.116745,0.720329,0.074549
-0.373995,0.452892,0.805699,0.076586,-0.679815,0.117295,0.72012,0.074299
-0.371386,0.457603,0.804109,0.077982,-0.679873,0.117872,0.719995,0.074077
-0.368988,0.462006,0.802566,0.07929,-0.679799,0.118442,0.719989,0.073897
-0.366462,0.465875,0.801363,0.080522,-0.679625,0.119011,0.720072,0.073775
-0.363582,0.469087,0.800663,0.081884,-0.679423,0.119558,0.720181,0.073683
-0.360706,0.47198,0.800118,0.083286,-0.679252,0.120017,0.72028,0.073557
-0.358034,0.47512,0.799356,0.084278,-0.679096,0.120378,0.720386,0.073359
-0.355308,0.478664,0.798418,0.084651,-0.679015,0.120826,0.72042,0.073037
-0.352584,0.482276,0.797449,0.084675,-0.679254,0.121762,0.720099,0.072419
-0.350091,0.485508,0.796579,0.084736,-0.679902,0.123284,0.719322,0.07148
-0.347745,0.488175,0.795953,0.084951,-0.680549,0.124674,0.718554,0.070639
-0.345441,0.490431,0.795538,0.08525,-0.6808,0.125319,0.718244,0.070227
-0.343361,0.492484,0.795138,0.085548,-0.680771,0.125474,0.718258,0.07009
-0.341661,0.494396,0.79466,0.085768,-0.680727,0.125552,0.718296,0.069984
-0.340176,0.496149,0.794191,0.085885,-0.680777,0.125658,0.718245,0.06983
-0.338639,0.497575,0.793953,0.085915,-0.68094,0.125786,0.718087,0.069645
-0.336954,0.498539,0.794071,0.085857,-0.681193,0.125922,0.717839,0.069469
-0.335264,0.49922,0.79437,0.085756,-0.681459,0.126027,0.717584,0.069309
-0.333866,0.499872,0.794548,0.085758,-0.681668,0.126058,0.717394,0.069168
-0.332972,0.500617,0.794427,0.086007,-0.681839,0.126022,0.717247,0.069066
-0.332487,0.501443,0.794065,0.086413,-0.682036,0.125978,0.717075,0.06899
-0.332031,0.502208,0.793736,0.086751,-0.682283,0.125978,0.71685,0.06889
-0.331295,0.502778,0.793661,0.086947,-0.682569,0.126015,0.716584,0.068752
-0.330297,0.503145,0.793827,0.087107,-0.682867,0.126046,0.716308,0.068611
-0.329333,0.503397,0.794046,0.087303,-0.683112,0.126048,0.716083,0.068513
-0.328787,0.503612,0.794113,0.087514,-0.683253,0.126044,0.715953,0.068481
-0.328861,0.503809,0.793934,0.087725,-0.683301,0.126067,0.715902,0.068498
-0.329391,0.503976,0.793588,0.087912,-0.68331,0.126104,0.715886,0.068509
-0.32992,0.504108,0.793274,0.088002,-0.683325,0.12613,0.71587,0.068473
-0.330007,0.504201,0.793187,0.087932,-0.683377,0.12612,0.71583,0.068394
-0.329585,0.504249,0.793351,0.087753,-0.683479,0.126072,0.715751,0.068291
-0.329048,0.504248,0.793591,0.087606,-0.683623,0.126034,0.715631,0.068165
-0.328973,0.504186,0.793663,0.08759,-0.683783,0.126015,0.715495,0.068027
-0.329638,0.504047,0.793471,0.087632,-0.683922,0.125962,0.715382,0.067915
-0.330705,0.503812,0.793189,0.08752,-0.684026,0.125862,0.71531,0.067812
-0.331438,0.503492,0.793128,0.087139,-0.684102,0.125702,0.715282,0.067641
-0.331379,0.50317,0.793416,0.086597,-0.684168,0.125481,0.715282,0.067388
-0.330806,0.502901,0.793882,0.086073,-0.684269,0.125262,0.715248,0.067124
-0.330411,0.502675,0.794229,0.08571,-0.684441,0.12511,0.715132,0.066894
-0.330665,0.502498,0.79425,0.085577,-0.68459,0.124951,0.715033,0.066725
-0.331538,0.502392,0.79395,0.085608,-0.684443,0.124472,0.71525,0.06679
-0.332597,0.502325,0.793546,0.085635,-0.683886,0.123361,0.715926,0.067325
-0.333312,0.502225,0.793325,0.085491,-0.683281,0.12197,0.716664,0.068137
-0.333457,0.502071,0.793401,0.085123,-0.682958,0.121037,0.71708,0.068672
-0.333272,0.501923,0.793623,0.084654,-0.682844,0.120659,0.71724,0.068795
-0.333226,0.501832,0.793735,0.084315,-0.682875,0.120477,0.717242,0.068784
-0.333625,0.501819,0.793581,0.084265,-0.683077,0.120282,0.717081,0.068796
-0.334318,0.501918,0.793203,0.084493,-0.683443,0.12021,0.716748,0.068754
-0.33488,0.502106,0.792812,0.084814,-0.684015,0.120639,0.716157,0.068475
-0.335067,0.502259,0.792621,0.08496,-0.684733,0.121526,0.715369,0.067969
-0.33495,0.502268,0.792679,0.084828,-0.685203,0.122111,0.714848,0.067664
-0.334802,0.502112,0.792875,0.084509,-0.685334,0.122296,0.714692,0.067643
-0.334909,0.501854,0.793033,0.08412,-0.685396,0.122622,0.714582,0.067599
-0.335292,0.501592,0.79308,0.083721,-0.685169,0.122589,0.714784,0.067816
-0.335659,0.50137,0.793105,0.08334,-0.68441,0.121597,0.715607,0.068586
-0.335785,0.501161,0.793218,0.083012,-0.683514,0.120335,0.71659,0.069471
-0.335741,0.500918,0.793414,0.082789,-0.682986,0.119774,0.71714,0.069965
-0.335744,0.500616,0.793614,0.082681,-0.68304,0.120263,0.717016,0.069863
-0.335955,0.500241,0.793765,0.082641,-0.68369,0.121653,0.716233,0.069131
-0.336441,0.499733,0.793881,0.082627,-0.684464,0.123042,0.715339,0.068255
-0.337254,0.498971,0.794012,0.082658,-0.684673,0.123305,0.715121,0.067974
-0.338384,0.497922,0.794181,0.082748,-0.684217,0.122205,0.715695,0.068505
-0.33962,0.496744,0.794386,0.082799,-0.68354,0.120535,0.716544,0.069347
-0.340625,0.49555,0.794707,0.082732,-0.68307,0.119314,0.717152,0.069798
-0.341148,0.494338,0.795245,0.082666,-0.682938,0.118772,0.717374,0.069742
-0.34118,0.493196,0.795932,0.08275,-0.683029,0.118544,0.717344,0.069543
-0.341103,0.492193,0.796575,0.082843,-0.683136,0.11832,0.717283,0.069503
-0.341496,0.491087,0.797101,0.082726,-0.683127,0.117975,0.717331,0.069685
-0.342607,0.4896,0.797557,0.082557,-0.683105,0.117598,0.717387,0.069955
-0.344279,0.487795,0.797938,0.082603,-0.683323,0.117513,0.717185,0.070036
-0.346372,0.485841,0.798193,0.082905,-0.683901,0.118044,0.716587,0.069626
-0.348773,0.483741,0.79836,0.083512,-0.68454,0.118884,0.715914,0.068839
-0.351168,0.481519,0.798567,0.084329,-0.684695,0.119217,0.715757,0.068351
-0.353257,0.479446,0.798838,0.084847,-0.684296,0.118907,0.71617,0.068563
-0.355217,0.477551,0.799122,0.084678,-0.683788,0.118495,0.716662,0.069201
-0.357552,0.475314,0.799472,0.08413,-0.683538,0.118311,0.716865,0.069875
-0.360373,0.472209,0.800093,0.083677,-0.683552,0.11828,0.716803,0.07042
-0.363518,0.468366,0.800973,0.083248,-0.683538,0.118023,0.716815,0.070874
-0.366964,0.464534,0.801701,0.082588,-0.683214,0.117041,0.717226,0.071457
-0.370392,0.461086,0.802205,0.08171,-0.682578,0.115254,0.718041,0.07225
-0.373279,0.457513,0.803007,0.080778,-0.681948,0.113402,0.71887,0.072891
-0.375595,0.453166,0.804469,0.079987,-0.681582,0.112183,0.719381,0.073153
-0.377948,0.447914,0.806363,0.079413,-0.681466,0.111508,0.719581,0.073301
-0.38119,0.442048,0.808126,0.078865,-0.681546,0.11101,0.71956,0.073526
-0.385577,0.435846,0.809492,0.078045,-0.681803,0.110492,0.719375,0.073719
-0.39042,0.429398,0.810731,0.076842,-0.682095,0.109931,0.719185,0.073716
-0.394886,0.422843,0.812143,0.07545,-0.682166,0.109354,0.719233,0.073452
-0.398557,0.416296,0.813866,0.073969,-0.681932,0.108798,0.719586,0.072999
-0.401367,0.409786,0.815964,0.071995,-0.681572,0.108333,0.720042,0.072542
-0.403959,0.402905,0.818314,0.06962,-0.681296,0.10796,0.720389,0.072259
-0.407665,0.394759,0.820589,0.06788,-0.68112,0.107527,0.720623,0.072218
-0.412723,0.385398,0.822604,0.066722,-0.680952,0.106918,0.72086,0.072348
-0.417921,0.375965,0.824486,0.064919,-0.680826,0.106196,0.721077,0.072433
-0.422271,0.367211,0.826427,0.062137,-0.680875,0.10549,0.72115,0.072279
-0.425788,0.359054,0.828438,0.058951,-0.6811,0.104848,0.721067,0.071914
-0.429217,0.351091,0.8303,0.055766,-0.681363,0.104225,0.720945,0.071553
-0.433075,0.342969,0.83189,0.052695,-0.681523,0.103599,0.720901,0.071387
-0.437219,0.334334,0.833414,0.049816,-0.681496,0.103036,0.721002,0.071436
-0.441597,0.324953,0.834983,0.046908,-0.681232,0.10254,0.721308,0.071579
-0.446473,0.314849,0.836445,0.04349,-0.680801,0.10197,0.721786,0.07167
-0.451935,0.304313,0.837617,0.039318,-0.680469,0.101246,0.722215,0.071528
-0.457787,0.293964,0.838347,0.034501,-0.680432,0.10043,0.722416,0.071
-0.463824,0.284604,0.838456,0.029312,-0.680551,0.099651,0.722493,0.070169
-0.469831,0.276424,0.838009,0.0243,-0.680521,0.098993,0.722689,0.069365
-0.475557,0.268668,0.837416,0.019958,-0.680207,0.098348,0.72312,0.068875
-0.481089,0.260517,0.836913,0.016158,-0.67973,0.097486,0.723697,0.068744
-0.486592,0.251832,0.836451,0.012598,-0.679306,0.09642,0.724228,0.06885
-0.492044,0.242855,0.83596,0.009198,-0.679106,0.095512,0.724518,0.069039
-0.49743,0.233758,0.835397,0.005683,-0.67916,0.095058,0.724512,0.069196
-0.502777,0.22452,0.834748,0.001634,-0.679377,0.095026,0.724305,0.069268
-0.50818,0.21491,0.834002,-0.00289,-0.679629,0.095242,0.72404,0.069278
-0.513608,0.204921,0.83316,-0.007639,-0.679733,0.095507,0.723906,0.0693
-0.518718,0.195015,0.83231,-0.01271,-0.679546,0.095574,0.724071,0.069314
-0.523158,0.185611,0.83158,-0.018115,-0.679116,0.095304,0.724518,0.069219
-0.52686,0.176469,0.831103,-0.023359,-0.678674,0.09484,0.725013,0.06901
-0.529784,0.166954,0.831066,-0.028009,-0.678435,0.094424,0.725314,0.068776
-0.531869,0.156766,0.831567,-0.032202,-0.678434,0.094159,0.725366,0.068601
-0.533197,0.146006,0.832505,-0.036303,-0.678518,0.093959,0.725319,0.068531
-0.533837,0.134698,0.833805,-0.040541,-0.678397,0.093662,0.725466,0.068591
-0.533899,0.122725,0.835385,-0.044975,-0.677812,0.093216,0.726052,0.068779
-0.533633,0.110253,0.837031,-0.049599,-0.676781,0.0927,0.727054,0.069041
-0.533263,0.097626,0.838543,-0.054274,-0.675671,0.092202,0.728124,0.069307
-0.532975,0.08502,0.839791,-0.058819,-0.674966,0.09175,0.728814,0.069516
-0.532998,0.072426,0.840634,-0.063261,-0.674952,0.091317,0.728871,0.069632
0.533427,-0.059664,-0.841025,0.067616,-0.675365,0.0908,0.728547,0.069696
0.533946,-0.046628,-0.841176,0.071762,-0.675473,0.09012,0.728518,0.069823
0.534065,-0.033453,-0.841379,0.075749,-0.674929,0.089409,0.729086,0.07008
0.533833,-0.02034,-0.841565,0.079854,-0.674121,0.088898,0.729863,0.070421
0.533992,-0.00747,-0.841249,0.084243,-0.673526,0.088639,0.730409,0.070772
0.535259,0.005171,-0.839988,0.088836,-0.673206,0.08843,0.730695,0.071125
0.537627,0.017818,-0.837804,0.093403,-0.67293,0.087999,0.730962,0.071521
0.540388,0.030451,-0.835159,0.09779,-0.672568,0.087235,0.731345,0.071955
0.542964,0.042888,-0.832421,0.102104,-0.67222,0.086274,0.731736,0.072383
0.545334,0.05515,-0.829587,0.106557,-0.671987,0.085406,0.732009,0.072817
0.547585,0.067294,-0.826586,0.111257,-0.671864,0.084834,0.732142,0.073279
0.549681,0.079257,-0.823455,0.116154,-0.671784,0.084516,0.732206,0.073747
0.551487,0.091339,-0.820309,0.120879,-0.671615,0.084308,0.732336,0.074225
0.552767,0.104078,-0.817285,0.125143,-0.671272,0.084097,0.732619,0.07477
0.553351,0.117116,-0.814458,0.129401,-0.670821,0.083747,0.733009,0.075387
0.553344,0.129681,-0.811799,0.134071,-0.670384,0.083177,0.733412,0.075988
0.553043,0.141892,-0.809176,0.138728,-0.670047,0.082475,0.733749,0.076473
0.552644,0.154247,-0.806443,0.142975,-0.669809,0.081819,0.734002,0.076827
0.552078,0.166673,-0.803608,0.147117,-0.669561,0.081328,0.734252,0.077119
0.551216,0.178877,-0.800769,0.151435,-0.669255,0.081039,0.734535,0.077388
0.550159,0.190932,-0.797887,0.155714,-0.669041,0.081019,0.734714,0.077558
0.549191,0.203087,-0.794754,0.159721,-0.668989,0.081238,0.734733,0.077603
0.548448,0.215289,-0.791256,0.163616,-0.668879,0.081366,0.734813,0.077659
0.547842,0.227296,-0.787461,0.167662,-0.668485,0.081112,0.735179,0.077848
0.547308,0.238979,-0.783452,0.171891,-0.667712,0.080572,0.735903,0.07821
0.54694,0.250285,-0.779221,0.176149,-0.666567,0.080139,0.736935,0.078692
0.546839,0.261269,-0.774732,0.180267,-0.66528,0.080023,0.738064,0.07912
0.546757,0.272106,-0.77011,0.184244,-0.664251,0.080014,0.738972,0.079301
0.546418,0.282855,-0.765503,0.188219,-0.663676,0.079925,0.739508,0.079209
0.546062,0.293369,-0.760774,0.192287,-0.663409,0.079781,0.739787,0.078986
0.546055,0.303437,-0.755755,0.19643,-0.663247,0.079622,0.739974,0.078758
0.546277,0.31301,-0.750576,0.200602,-0.663091,0.079449,0.740154,0.078548
0.546285,0.322242,-0.745526,0.204754,-0.66293,0.079276,0.740336,0.078368
0.545945,0.331216,-0.740671,0.208919,-0.662792,0.079126,0.740489,0.078244
0.545586,0.339835,-0.73579,0.213215,-0.66269,0.079004,0.7406,0.078182
0.545433,0.348073,-0.73076,0.217574,-0.662609,0.078907,0.740687,0.078138
0.545292,0.356071,-0.725743,0.221739,-0.662662,0.07892,0.740656,0.077975
0.544935,0.364092,-0.720835,0.225565,-0.663154,0.079153,0.740239,0.077511
0.544448,0.372195,-0.715938,0.229086,-0.664154,0.079465,0.739386,0.076763
0.544102,0.379928,-0.711047,0.23242,-0.66515,0.079624,0.738547,0.076059
0.543954,0.38704,-0.706265,0.235591,-0.66565,0.079706,0.738127,0.075672
0.543756,0.393827,-0.701603,0.238708,-0.665713,0.079877,0.738066,0.075529
0.543348,0.400402,-0.697014,0.24212,-0.665589,0.080164,0.738158,0.075416
0.542806,0.406704,-0.692432,0.245951,-0.665424,0.080572,0.73828,0.075241
0.542369,0.41285,-0.687687,0.249952,-0.665319,0.081096,0.738338,0.075047
0.542202,0.418923,-0.682695,0.253868,-0.665393,0.081406,0.738255,0.074864
0.542186,0.424764,-0.677656,0.257667,-0.665792,0.080749,0.73799,0.074641
0.542063,0.430239,-0.672803,0.261529,-0.66655,0.078844,0.737548,0.074282
0.541518,0.435396,-0.66831,0.265615,-0.667362,0.07681,0.737083,0.073732
0.54071,0.440281,-0.664095,0.269748,-0.667823,0.076003,0.736807,0.073153
0.540599,0.444885,-0.659555,0.273529,-0.667903,0.076375,0.736729,0.07282
0.541378,0.449199,-0.654554,0.276927,-0.667823,0.077115,0.736729,0.07278
0.542113,0.453304,-0.649691,0.280234,-0.667743,0.077789,0.736723,0.072853
0.542294,0.457345,-0.645205,0.283658,-0.667712,0.078397,0.736685,0.072871
0.542086,0.461399,-0.64092,0.287186,-0.667679,0.079039,0.736653,0.072806
0.541786,0.46529,-0.636751,0.290725,-0.667568,0.079727,0.736686,0.072734
0.541457,0.468739,-0.632814,0.29437,-0.667409,0.080377,0.736763,0.072701
0.540947,0.47179,-0.629186,0.298187,-0.667243,0.080868,0.736858,0.072721
0.54067,0.474455,-0.625538,0.30211,-0.66695,0.081068,0.737089,0.072843
0.541017,0.476711,-0.62158,0.306081,-0.666413,0.080947,0.737565,0.073075
0.541302,0.479145,-0.61754,0.30993,-0.665825,0.080804,0.738093,0.073253
0.540829,0.482168,-0.61375,0.313573,-0.665448,0.080977,0.738416,0.073236
0.539693,0.485563,-0.610269,0.317067,-0.66527,0.081403,0.738543,0.073102
0.538383,0.489104,-0.606886,0.320329,-0.665192,0.081843,0.738579,0.072955
0.537247,0.49258,-0.603477,0.323335,-0.665211,0.082187,0.73854,0.07279
0.536457,0.495587,-0.60012,0.326287,-0.665333,0.082456,0.738421,0.072574
0.536325,0.498082,-0.596577,0.329191,-0.6655,0.082801,0.738259,0.0723
0.536209,0.500547,-0.593078,0.33195,-0.665582,0.083486,0.738138,0.07199
0.535248,0.503291,-0.590104,0.334642,-0.66546,0.084687,0.73814,0.071692
0.534151,0.506206,-0.587139,0.337203,-0.665297,0.086217,0.738145,0.071329
0.5334,0.509204,-0.583864,0.339557,-0.665329,0.087527,0.738008,0.070848
0.532126,0.512328,-0.580938,0.341867,-0.665296,0.087952,0.738008,0.070643
0.530248,0.515251,-0.578622,0.34431,-0.664968,0.08753,0.738321,0.070983
0.529029,0.517548,-0.576174,0.346838,-0.664671,0.087182,0.738589,0.0714
0.528796,0.519498,-0.573122,0.349326,-0.664678,0.08724,0.738578,0.071381
0.528559,0.521544,-0.569953,0.35181,-0.6649,0.087183,0.738437,0.070839
0.528095,0.523563,-0.56698,0.354304,-0.66519,0.087032,0.73827,0.070036
0.527706,0.525347,-0.564162,0.356733,-0.665622,0.08754,0.737896,0.069234
0.527284,0.526966,-0.561497,0.359165,-0.666441,0.089015,0.737072,0.068248
0.526681,0.528552,-0.558927,0.361719,-0.667499,0.090784,0.736009,0.067031
0.525883,0.530201,-0.556432,0.364304,-0.668313,0.092121,0.735187,0.066109
