Sample #,Shoulder W,Shoulder X,Shoulder Y,Shoulder Z,Thorax W,Thorax X,Thorax Y,Thorax Z
309,0.625334,-0.042955,-0.777816,0.045987,-0.687262,0.071781,0.721068,0.050777
310,0.624034,-0.043379,-0.778851,0.045724,-0.687219,0.071418,0.721156,0.050627
311,0.622851,-0.043789,-0.779787,0.045509,-0.687811,0.070852,0.720684,0.050097
312,0.62193,-0.044136,-0.780519,0.045223,-0.688669,0.070213,0.719975,0.049403
313,0.621259,-0.044436,-0.78106,0.044814,-0.689052,0.069772,0.719679,0.049006
314,0.620728,-0.044706,-0.781496,0.044301,-0.688893,0.069545,0.719856,0.048972
315,0.620264,-0.044976,-0.781878,0.043783,-0.688618,0.0694,0.720127,0.049054
316,0.619889,-0.045281,-0.782181,0.043362,-0.688509,0.069377,0.720233,0.04905
317,0.619652,-0.045634,-0.782365,0.043071,-0.68861,0.069571,0.720129,0.048893
318,0.619538,-0.046051,-0.782441,0.042867,-0.688755,0.069836,0.719977,0.048701
319,0.619448,-0.046533,-0.782495,0.042665,-0.688725,0.069913,0.720001,0.04867
320,0.619257,-0.047018,-0.782631,0.042414,-0.688467,0.069748,0.720249,0.048881
321,0.618904,-0.04742,-0.782903,0.042096,-0.68815,0.069532,0.720549,0.049241
322,0.618382,-0.047718,-0.783317,0.041715,-0.687996,0.069489,0.720678,0.049566
323,0.617698,-0.047941,-0.783865,0.041296,-0.688055,0.069626,0.720594,0.049764
324,0.616867,-0.048126,-0.784532,0.040858,-0.68829,0.069871,0.720342,0.049819
325,0.615967,-0.048318,-0.78525,0.040415,-0.688694,0.070255,0.719924,0.049734
326,0.615164,-0.048538,-0.785887,0.039985,-0.689097,0.070668,0.719503,0.049664
327,0.614638,-0.048771,-0.786304,0.039593,-0.689234,0.070843,0.719345,0.049805
328,0.614491,-0.048984,-0.786421,0.039278,-0.689193,0.070832,0.719369,0.050043
329,0.614696,-0.049147,-0.786262,0.039053,-0.68917,0.070811,0.719383,0.050195
330,0.6151,-0.049268,-0.785947,0.038886,-0.689111,0.070729,0.719438,0.050327
331,0.615494,-0.049404,-0.785637,0.038742,-0.689111,0.070709,0.719433,0.050423
332,0.615712,-0.049614,-0.78546,0.038604,-0.689363,0.070972,0.71917,0.050368
333,0.615715,-0.049902,-0.785446,0.038456,-0.689722,0.071368,0.718794,0.050256
334,0.615571,-0.050206,-0.785549,0.038282,-0.689936,0.071633,0.718562,0.050264
335,0.615359,-0.050455,-0.785707,0.038108,-0.690002,0.071751,0.718477,0.050406
336,0.615156,-0.050614,-0.785862,0.037978,-0.690018,0.071817,0.718443,0.05058
337,0.615057,-0.050689,-0.785939,0.03788,-0.69,0.071876,0.718443,0.050722
338,0.615118,-0.050716,-0.785894,0.037793,-0.689938,0.071917,0.718491,0.050834
339,0.615294,-0.050745,-0.785757,0.03773,-0.68985,0.071931,0.718566,0.050941
340,0.615481,-0.050786,-0.785609,0.037703,-0.689787,0.071948,0.718617,0.051066
341,0.615603,-0.050806,-0.785513,0.037689,-0.689786,0.071985,0.718602,0.051225
342,0.615632,-0.050783,-0.785493,0.037671,-0.689829,0.072019,0.718544,0.051424
343,0.61557,-0.050747,-0.785544,0.037676,-0.689864,0.072049,0.718493,0.051622
344,0.615454,-0.050733,-0.785634,0.037724,-0.689874,0.072089,0.718468,0.051771
345,0.615355,-0.050741,-0.785706,0.037798,-0.689859,0.072107,0.718474,0.051874
346,0.615339,-0.050751,-0.785715,0.03788,-0.689807,0.072078,0.71852,0.051963
347,0.615433,-0.050748,-0.785637,0.037961,-0.689746,0.072057,0.718573,0.052069
348,0.615628,-0.050717,-0.785483,0.038032,-0.689723,0.072101,0.71858,0.052216
349,0.615884,-0.05065,-0.785283,0.038095,-0.689729,0.072208,0.718552,0.052373
350,0.616175,-0.050551,-0.785058,0.038166,-0.689729,0.072368,0.718527,0.052497
351,0.6165,-0.050423,-0.784807,0.03825,-0.689705,0.072539,0.718524,0.052607
352,0.616878,-0.050271,-0.784516,0.038334,-0.689661,0.07267,0.718544,0.052747
353,0.617318,-0.050141,-0.784172,0.038451,-0.689602,0.07277,0.718576,0.052933
354,0.617787,-0.05006,-0.783798,0.038643,-0.689549,0.072876,0.718601,0.053144
355,0.618221,-0.049974,-0.783451,0.038871,-0.689524,0.072997,0.718598,0.053334
356,0.618541,-0.049834,-0.783197,0.039056,-0.689518,0.073119,0.718581,0.053473
357,0.618671,-0.049664,-0.7831,0.039171,-0.689508,0.073225,0.718572,0.053589
358,0.618567,-0.049493,-0.78319,0.039218,-0.689498,0.073298,0.718564,0.05371
359,0.618265,-0.049298,-0.783442,0.039193,-0.689508,0.073309,0.718546,0.053815
360,0.617896,-0.049044,-0.783754,0.039094,-0.689539,0.073266,0.718515,0.053882
361,0.617624,-0.048738,-0.783995,0.038952,-0.68956,0.073239,0.718494,0.053937
362,0.617508,-0.048423,-0.784112,0.038824,-0.689484,0.073303,0.718554,0.054033
363,0.617492,-0.048127,-0.784146,0.038763,-0.68925,0.07346,0.718749,0.054203
364,0.617502,-0.047818,-0.784157,0.03877,-0.689079,0.073571,0.71889,0.054361
365,0.617487,-0.047459,-0.784188,0.038811,-0.68923,0.073498,0.71875,0.054388
366,0.617447,-0.047073,-0.784241,0.038862,-0.689354,0.073461,0.718631,0.054435
367,0.617458,-0.046713,-0.784253,0.038868,-0.689025,0.073719,0.718902,0.05468
368,0.617605,-0.04641,-0.78416,0.038786,-0.688637,0.074045,0.719222,0.054926
369,0.617901,-0.046174,-0.783947,0.038655,-0.688844,0.074034,0.719029,0.054871
370,0.618341,-0.046033,-0.783614,0.03854,-0.689584,0.073696,0.718378,0.054555
371,0.618927,-0.046026,-0.783154,0.038481,-0.690247,0.073393,0.717793,0.054274
372,0.619605,-0.046111,-0.782613,0.038473,-0.69053,0.073293,0.71754,0.054156
373,0.620286,-0.046163,-0.78207,0.038475,-0.690603,0.07323,0.71748,0.054094
374,0.62095,-0.046139,-0.781544,0.038487,-0.690668,0.073047,0.717445,0.053989
375,0.621649,-0.046072,-0.78099,0.038534,-0.690756,0.072778,0.717396,0.053875
376,0.622401,-0.045992,-0.780391,0.038618,-0.690817,0.072535,0.717366,0.053814
377,0.623126,-0.04594,-0.779809,0.038746,-0.69084,0.072348,0.717367,0.053769
378,0.623702,-0.045971,-0.779338,0.038917,-0.690864,0.072169,0.71737,0.053658
379,0.624024,-0.04608,-0.779064,0.03911,-0.690918,0.071991,0.717349,0.05348
380,0.624024,-0.046198,-0.779046,0.039335,-0.690943,0.071813,0.717356,0.0533
381,0.623671,-0.04624,-0.77931,0.039641,-0.690809,0.071527,0.717518,0.053235
382,0.623018,-0.046144,-0.779819,0.040019,-0.690455,0.071029,0.7179,0.053352
383,0.622171,-0.045867,-0.780492,0.040384,-0.690046,0.070462,0.718337,0.053514
384,0.621224,-0.045422,-0.781255,0.040719,-0.689789,0.07005,0.718623,0.053526
385,0.620266,-0.044899,-0.782027,0.041087,-0.689673,0.069829,0.718766,0.053387
386,0.619402,-0.04442,-0.782716,0.041515,-0.689589,0.069717,0.718871,0.05321
387,0.618736,-0.044065,-0.783239,0.041962,-0.689477,0.069623,0.718997,0.053083
388,0.618333,-0.043865,-0.783547,0.04236,-0.689312,0.069484,0.719173,0.05302
389,0.618205,-0.043815,-0.783634,0.042665,-0.689082,0.069282,0.719417,0.052968
390,0.618327,-0.043855,-0.783525,0.04287,-0.688829,0.069047,0.719687,0.052896
391,0.618633,-0.043896,-0.783274,0.042995,-0.688663,0.068873,0.71987,0.052791
392,0.619034,-0.043877,-0.782953,0.043078,-0.688662,0.068865,0.719886,0.052595
393,0.619446,-0.043789,-0.78263,0.043124,-0.688781,0.069001,0.719781,0.052301
394,0.619808,-0.043652,-0.782352,0.043107,-0.688844,0.069098,0.719728,0.052066
395,0.620074,-0.04351,-0.782154,0.043025,-0.688774,0.069063,0.719802,0.052018
396,0.620227,-0.043395,-0.782046,0.042883,-0.688671,0.068994,0.719901,0.052102
397,0.620304,-0.043316,-0.782,0.0427,-0.688622,0.068959,0.719943,0.052218
398,0.620343,-0.043263,-0.781981,0.042528,-0.68861,0.068936,0.719949,0.052327
399,0.620366,-0.04318,-0.781975,0.042394,-0.688555,0.068908,0.719997,0.052427
400,0.620386,-0.043007,-0.781975,0.042266,-0.688413,0.068868,0.72013,0.052516
401,0.620395,-0.042762,-0.78199,0.042092,-0.688219,0.068802,0.720315,0.052607
402,0.620348,-0.042528,-0.782052,0.041881,-0.688027,0.068742,0.720496,0.052721
403,0.620189,-0.042351,-0.782198,0.041692,-0.687884,0.068736,0.720621,0.05287
404,0.619907,-0.042187,-0.782439,0.041536,-0.687819,0.068807,0.720665,0.053042
405,0.619562,-0.041991,-0.782731,0.04136,-0.68781,0.068944,0.720647,0.053218
406,0.619227,-0.041809,-0.783018,0.041136,-0.687816,0.069111,0.720612,0.053397
407,0.618912,-0.041716,-0.783285,0.040891,-0.687814,0.06929,0.720584,0.053565
408,0.618641,-0.041752,-0.78351,0.040662,-0.687806,0.069502,0.720561,0.053703
409,0.618476,-0.041894,-0.783643,0.040441,-0.687789,0.069736,0.720546,0.053819
410,0.618449,-0.042069,-0.783668,0.040198,-0.68776,0.069946,0.720544,0.053942
411,0.618528,-0.042204,-0.783612,0.039929,-0.687747,0.070121,0.72053,0.054072
412,0.618636,-0.042259,-0.783538,0.039649,-0.687775,0.070278,0.720478,0.054205
413,0.618664,-0.042241,-0.783532,0.039346,-0.687829,0.070438,0.720399,0.054365
414,0.618536,-0.042194,-0.783652,0.039017,-0.687844,0.070636,0.720348,0.054589
415,0.618274,-0.042178,-0.783875,0.038701,-0.687709,0.070922,0.720426,0.054888
416,0.61794,-0.042224,-0.78415,0.038418,-0.687438,0.071272,0.720625,0.055216
417,0.617597,-0.042345,-0.784426,0.038182,-0.687352,0.071507,0.720667,0.055434
418,0.617338,-0.042551,-0.784625,0.038039,-0.687588,0.071563,0.72043,0.055507
419,0.617279,-0.042837,-0.784655,0.038045,-0.687835,0.07161,0.720187,0.055551
420,0.617464,-0.04315,-0.784486,0.03818,-0.687894,0.071742,0.720113,0.055607
421,0.617784,-0.043406,-0.784215,0.03828,-0.687834,0.071909,0.720151,0.055644
422,0.618124,-0.043616,-0.783936,0.038281,-0.687754,0.072079,0.720208,0.055665
423,0.618474,-0.043885,-0.783643,0.038313,-0.687734,0.072274,0.720208,0.055677
424,0.618814,-0.044225,-0.78335,0.038433,-0.68782,0.072517,0.720101,0.055677
425,0.619094,-0.044556,-0.783103,0.038575,-0.687984,0.072771,0.71992,0.055649
426,0.619349,-0.044844,-0.782878,0.038712,-0.688123,0.072987,0.719771,0.055581
427,0.619645,-0.04508,-0.782622,0.038854,-0.688178,0.073178,0.719705,0.055509
428,0.619974,-0.045274,-0.782342,0.039029,-0.688172,0.073356,0.719695,0.05548
429,0.620214,-0.045475,-0.78213,0.039239,-0.688136,0.07351,0.719714,0.055473
430,0.620186,-0.045665,-0.782134,0.039385,-0.688102,0.073639,0.719736,0.055433
431,0.619835,-0.0458,-0.782402,0.039424,-0.688082,0.073756,0.719748,0.05536
432,0.619263,-0.045868,-0.782851,0.03942,-0.688051,0.073868,0.719771,0.055313
433,0.618604,-0.045857,-0.783372,0.039436,-0.687997,0.073949,0.719813,0.055326
434,0.617968,-0.045765,-0.783875,0.039519,-0.687934,0.073991,0.719865,0.055384
435,0.617415,-0.045628,-0.78431,0.039682,-0.68787,0.074041,0.719917,0.055431
436,0.616928,-0.045504,-0.784693,0.039834,-0.687819,0.074126,0.719957,0.055425
437,0.616479,-0.045456,-0.785045,0.039896,-0.687785,0.074203,0.719985,0.055378
438,0.6161,-0.045545,-0.785335,0.039937,-0.68776,0.074236,0.72001,0.055326
439,0.615802,-0.045745,-0.785554,0.039999,-0.68774,0.074235,0.720031,0.055306
440,0.615571,-0.045967,-0.785719,0.04006,-0.687743,0.074228,0.720028,0.055315
441,0.615406,-0.046167,-0.785834,0.040125,-0.68778,0.074239,0.719993,0.055303
442,0.615285,-0.046303,-0.785918,0.040164,-0.687825,0.074272,0.719951,0.055246
443,0.615192,-0.046344,-0.78599,0.040132,-0.687867,0.07433,0.71991,0.05517
444,0.615123,-0.046342,-0.786048,0.040055,-0.687912,0.074401,0.719865,0.05511
445,0.615068,-0.046357,-0.786096,0.039943,-0.687947,0.074466,0.719826,0.05508
446,0.615023,-0.04638,-0.786139,0.039777,-0.687973,0.074516,0.719799,0.055051
447,0.614993,-0.046382,-0.786171,0.039586,-0.688008,0.074545,0.719766,0.055001
448,0.614955,-0.046392,-0.786207,0.039445,-0.688059,0.07455,0.719722,0.054935
449,0.61487,-0.046449,-0.786274,0.039377,-0.688088,0.074536,0.7197,0.054872
450,0.614732,-0.046539,-0.786379,0.039313,-0.688009,0.074529,0.719777,0.054875
451,0.614574,-0.046641,-0.786503,0.039206,-0.687674,0.074624,0.720074,0.055033
452,0.614438,-0.046751,-0.786608,0.039084,-0.687026,0.074879,0.720641,0.055358
453,0.614361,-0.046836,-0.786669,0.038961,-0.686375,0.075141,0.72121,0.05568
454,0.614342,-0.04687,-0.786689,0.038824,-0.686058,0.075242,0.72149,0.055816
455,0.614334,-0.046847,-0.786705,0.038659,-0.685982,0.075227,0.721565,0.055796
456,0.614273,-0.046783,-0.786766,0.038466,-0.68593,0.075187,0.721625,0.055724
457,0.614118,-0.046715,-0.786901,0.038269,-0.685928,0.075086,0.721648,0.055581
458,0.613869,-0.04668,-0.787105,0.038091,-0.686209,0.074841,0.721431,0.055266
459,0.613561,-0.046691,-0.787353,0.037931,-0.686798,0.074498,0.720938,0.054829
460,0.61324,-0.046745,-0.787607,0.037791,-0.687308,0.074257,0.7205,0.054527
461,0.612959,-0.046831,-0.787824,0.037697,-0.687482,0.074226,0.720341,0.054482
462,0.612753,-0.046938,-0.787979,0.037678,-0.687474,0.074308,0.720335,0.054543
463,0.612624,-0.047049,-0.788072,0.037706,-0.687452,0.074377,0.720349,0.054545
464,0.612566,-0.047144,-0.788109,0.03774,-0.687426,0.074368,0.720381,0.054469
465,0.612576,-0.047208,-0.788097,0.037751,-0.687398,0.074265,0.720425,0.054375
466,0.61262,-0.047252,-0.788061,0.037732,-0.687403,0.074095,0.720444,0.054292
467,0.612675,-0.047303,-0.788016,0.037707,-0.687438,0.073927,0.720435,0.054197
468,0.612736,-0.047372,-0.787965,0.037705,-0.687476,0.073822,0.720418,0.054083
469,0.612788,-0.047462,-0.787918,0.037736,-0.687507,0.073767,0.720401,0.05399
470,0.612816,-0.047572,-0.787885,0.037811,-0.687545,0.073708,0.720375,0.053934
471,0.612799,-0.047702,-0.787886,0.03792,-0.687592,0.073624,0.720343,0.053879
472,0.612712,-0.047848,-0.78794,0.038018,-0.687635,0.073515,0.72032,0.053792
473,0.612563,-0.047983,-0.788045,0.038055,-0.687664,0.073354,0.720317,0.053669
474,0.612403,-0.048075,-0.788167,0.038018,-0.687675,0.073132,0.720339,0.053544
475,0.612301,-0.048129,-0.788247,0.037923,-0.687667,0.072886,0.720375,0.053485
476,0.612309,-0.048187,-0.788242,0.037816,-0.687641,0.072651,0.720423,0.053504
477,0.612455,-0.048277,-0.788127,0.037747,-0.687625,0.072451,0.720455,0.053543
478,0.612739,-0.048376,-0.787901,0.037717,-0.687681,0.072313,0.720415,0.05356
479,0.613104,-0.048448,-0.787616,0.03765,-0.687791,0.072223,0.720317,0.053575
480,0.613445,-0.048495,-0.787355,0.037488,-0.687807,0.072076,0.720312,0.053641
481,0.613675,-0.048572,-0.78718,0.037299,-0.687647,0.071793,0.720483,0.053771
482,0.613752,-0.048734,-0.787114,0.037209,-0.687432,0.071433,0.720714,0.053903
483,0.613614,-0.048886,-0.787214,0.037169,-0.687236,0.071047,0.720931,0.054015
484,0.613212,-0.048826,-0.787542,0.036957,-0.687057,0.070685,0.72113,0.054116
485,0.612689,-0.048609,-0.787979,0.036576,-0.686958,0.07047,0.721242,0.054159
486,0.612289,-0.048448,-0.788316,0.036245,-0.68695,0.070399,0.721256,0.054161
487,0.61213,-0.048398,-0.788451,0.036061,-0.687005,0.070371,0.721205,0.054185
488,0.612186,-0.048417,-0.788409,0.035997,-0.687105,0.070333,0.721108,0.054249
489,0.612299,-0.048422,-0.788324,0.035919,-0.687213,0.070275,0.721004,0.054345
490,0.612359,-0.04836,-0.788291,0.035727,-0.68729,0.070202,0.720929,0.054459
491,0.612387,-0.048309,-0.788282,0.035505,-0.687364,0.070159,0.720856,0.054549
492,0.612408,-0.048322,-0.788273,0.03532,-0.68754,0.070259,0.72068,0.054529
493,0.612485,-0.048379,-0.788215,0.035189,-0.687868,0.070526,0.720354,0.054356
494,0.612716,-0.048443,-0.788034,0.035141,-0.688181,0.070755,0.720046,0.054168
495,0.613061,-0.048432,-0.787767,0.035113,-0.688321,0.070777,0.719913,0.054134
496,0.613384,-0.048331,-0.787525,0.035057,-0.688343,0.070676,0.719894,0.054228
497,0.613578,-0.048212,-0.787383,0.035009,-0.688337,0.070574,0.719902,0.054332
498,0.613627,-0.048105,-0.787353,0.034965,-0.688319,0.070505,0.719922,0.054394
499,0.613571,-0.048012,-0.787406,0.034889,-0.688298,0.070458,0.719943,0.054437
500,0.613452,-0.047948,-0.787507,0.034787,-0.688292,0.070408,0.719949,0.054501
501,0.613332,-0.047883,-0.78761,0.034675,-0.68831,0.070336,0.719931,0.054595
502,0.613289,-0.047774,-0.787655,0.034563,-0.688346,0.070269,0.719896,0.054701
503,0.613369,-0.047608,-0.787607,0.034464,-0.688372,0.070223,0.719869,0.054793
504,0.61355,-0.047386,-0.787482,0.034394,-0.688372,0.070181,0.719867,0.054864
505,0.613761,-0.047138,-0.787333,0.034366,-0.688364,0.070136,0.719876,0.054914
506,0.613917,-0.046916,-0.787225,0.034369,-0.68836,0.070093,0.71988,0.054962
507,0.613946,-0.046761,-0.787211,0.034388,-0.688363,0.070071,0.719872,0.055048
508,0.613837,-0.046661,-0.7873,0.034422,-0.688381,0.070076,0.719845,0.05518
509,0.613649,-0.046553,-0.787451,0.034465,-0.688414,0.070101,0.7198,0.055319
510,0.613473,-0.04642,-0.787594,0.034523,-0.68845,0.070171,0.719752,0.055414
511,0.613361,-0.046293,-0.787684,0.034626,-0.688487,0.070281,0.719702,0.055456
512,0.613309,-0.046209,-0.787722,0.034793,-0.68851,0.070345,0.719671,0.055489
513,0.613294,-0.0462,-0.787725,0.035006,-0.68848,0.070304,0.7197,0.055546
514,0.613247,-0.046254,-0.78775,0.035207,-0.688391,0.070197,0.719787,0.055646
515,0.613054,-0.046308,-0.787889,0.035371,-0.688285,0.070116,0.719885,0.055796
516,0.612653,-0.046273,-0.788196,0.035523,-0.688205,0.070111,0.719948,0.055976
517,0.61206,-0.046094,-0.78866,0.035696,-0.688166,0.070173,0.719965,0.056164
518,0.611338,-0.045805,-0.789226,0.035917,-0.688153,0.070285,0.719953,0.056336
519,0.610587,-0.045497,-0.78981,0.036233,-0.688153,0.070439,0.719928,0.056451
520,0.609884,-0.045281,-0.790343,0.036713,-0.688159,0.0706,0.719903,0.056504
521,0.609231,-0.045231,-0.790819,0.037375,-0.688144,0.070721,0.719903,0.056528
522,0.60857,-0.045346,-0.791285,0.038133,-0.688095,0.070808,0.71994,0.056557
523,0.607804,-0.045555,-0.791825,0.038878,-0.688036,0.070879,0.719988,0.056579
524,0.606817,-0.045784,-0.792535,0.039565,-0.688008,0.070928,0.720009,0.056581
525,0.605547,-0.046009,-0.793462,0.040171,-0.688014,0.070966,0.719999,0.056591
526,0.604131,-0.046232,-0.794505,0.040621,-0.68802,0.071008,0.719985,0.056631
527,0.602849,-0.046524,-0.795446,0.04091,-0.688012,0.071052,0.719986,0.056678
528,0.601669,-0.046977,-0.796302,0.041115,-0.688004,0.071084,0.719989,0.056692
529,0.600178,-0.047557,-0.79739,0.04115,-0.688009,0.071121,0.719982,0.056676
530,0.598244,-0.04824,-0.798813,0.040925,-0.688013,0.071188,0.719972,0.05667
531,0.596172,-0.049117,-0.800325,0.040569,-0.687988,0.071271,0.719985,0.056691
532,0.594144,-0.050303,-0.801773,0.04028,-0.687923,0.07136,0.720036,0.056731
533,0.592067,-0.051714,-0.803229,0.040075,-0.687829,0.071451,0.720112,0.05679
534,0.58982,-0.052903,-0.804822,0.039693,-0.687729,0.07152,0.720195,0.056862
535,0.587422,-0.053496,-0.806571,0.038955,-0.687621,0.071549,0.72029,0.056921
536,0.585084,-0.053698,-0.808292,0.038165,-0.687465,0.071522,0.720438,0.056966
537,0.583019,-0.053995,-0.809781,0.037792,-0.687224,0.071427,0.720674,0.057009
538,0.581258,-0.054554,-0.811001,0.037952,-0.686898,0.071296,0.720995,0.057045
539,0.579606,-0.055216,-0.812115,0.03843,-0.686527,0.071162,0.721359,0.057075
540,0.577833,-0.055741,-0.813323,0.038833,-0.686132,0.070978,0.721749,0.05713
541,0.575923,-0.055949,-0.814662,0.03883,-0.685739,0.070762,0.722138,0.057195
542,0.573936,-0.055924,-0.81608,0.038515,-0.685474,0.070698,0.722401,0.057134
543,0.571902,-0.05589,-0.81752,0.038283,-0.685354,0.070838,0.722518,0.056919
544,0.569921,-0.055809,-0.818908,0.038273,-0.685218,0.070959,0.722649,0.056744
545,0.568061,-0.055465,-0.82022,0.038331,-0.684998,0.070922,0.722864,0.056711
546,0.566288,-0.05491,-0.821478,0.038434,-0.684735,0.070774,0.723124,0.05676
547,0.564588,-0.054455,-0.822662,0.03875,-0.684477,0.070597,0.723379,0.056832
548,0.562999,-0.054238,-0.823738,0.039317,-0.684271,0.070441,0.723584,0.0569
549,0.561533,-0.05408,-0.824719,0.039929,-0.684114,0.070276,0.723745,0.05695
550,0.560148,-0.053726,-0.825661,0.040389,-0.683966,0.070048,0.723904,0.056977
551,0.558836,-0.053095,-0.826575,0.040705,-0.683837,0.069786,0.72405,0.056992
552,0.557656,-0.052303,-0.827408,0.040997,-0.68377,0.06956,0.724134,0.057017
553,0.556658,-0.051494,-0.828112,0.041354,-0.683779,0.069395,0.724137,0.057061
554,0.555839,-0.050735,-0.828685,0.041836,-0.683843,0.069286,0.724083,0.057116
555,0.555144,-0.050011,-0.829163,0.042459,-0.683901,0.069226,0.724029,0.057175
556,0.554505,-0.049249,-0.8296,0.043152,-0.683923,0.069196,0.724006,0.05724
557,0.55391,-0.048376,-0.830012,0.043871,-0.683952,0.069181,0.723976,0.057296
558,0.553372,-0.047363,-0.830386,0.044671,-0.684016,0.069181,0.723914,0.057319
559,0.552854,-0.046256,-0.830742,0.04561,-0.684097,0.069192,0.723835,0.057326
560,0.552243,-0.045166,-0.83115,0.046655,-0.684178,0.069197,0.723756,0.057353
561,0.551503,-0.044139,-0.831638,0.047696,-0.684257,0.069194,0.723679,0.057391
562,0.550769,-0.043076,-0.832123,0.048668,-0.684333,0.069199,0.723606,0.057396
563,0.550213,-0.04192,-0.832492,0.049654,-0.684402,0.069204,0.723543,0.057359
564,0.549838,-0.040746,-0.832731,0.050765,-0.684464,0.069187,0.72349,0.057304
565,0.549508,-0.039601,-0.832931,0.051947,-0.684529,0.069157,0.723435,0.057263
566,0.549177,-0.038472,-0.833131,0.053077,-0.684613,0.069122,0.723359,0.057268
567,0.548884,-0.037351,-0.833306,0.054154,-0.684725,0.069078,0.723251,0.057332
568,0.548651,-0.036259,-0.833431,0.055319,-0.684866,0.069035,0.723114,0.05744
569,0.548507,-0.03528,-0.833476,0.056682,-0.685007,0.068993,0.722974,0.057568
570,0.548465,-0.034482,-0.833434,0.058182,-0.685118,0.068933,0.722864,0.057693
571,0.548454,-0.033852,-0.833359,0.059709,-0.685199,0.068864,0.722785,0.057806
572,0.548404,-0.033295,-0.833304,0.061223,-0.685259,0.068821,0.722723,0.057928
573,0.548318,-0.032686,-0.833275,0.062705,-0.685318,0.068806,0.722656,0.058085
574,0.54827,-0.032018,-0.833224,0.064124,-0.6854,0.068802,0.722562,0.058281
575,0.548338,-0.031384,-0.833101,0.065451,-0.685513,0.068824,0.722436,0.058494
576,0.54848,-0.03085,-0.832928,0.066702,-0.685637,0.068889,0.722297,0.05868
